Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Lider,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0,0.0,1.0,9.0,1,0.8579634319990052,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.9526544773330018,4.5,0.6193211439996684
0,1.0,0.0,1.0,1,0.6044028317108706,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5348009439036235,1.0,0.8681342772369569
1,0.0,0.0,3.0,0,0.1686361116416271,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.056212037213875694,1.5,0.056212037213875694
4,5.0,1.0,1.0,0,0.4215105315191717,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47383684383972396,3.0,1.807170177173057
0,4.0,1.0,1.0,0,0.928231068105708,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6427436893685693,2.5,1.6427436893685694
1,2.0,1.0,9.0,0,0.9012035745643544,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6337345248547849,5.5,0.9670678581881181
0,1.0,1.0,2.0,1,0.0701097927243108,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6900365975747702,1.5,0.6900365975747702
4,1.0,1.0,7.0,0,0.2686131927526222,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.422871064250874,4.0,0.422871064250874
1,2.0,1.0,3.0,1,0.1545393980291494,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7181797993430498,2.5,1.0515131326763831
4,1.0,0.0,6.0,0,0.5338117142583448,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17793723808611495,3.5,0.5112705714194483
1,2.0,1.0,9.0,0,0.7499833170303184,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5833277723434395,5.5,0.9166611056767727
0,0.0,1.0,2.0,1,0.2955432111559676,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7651810703853226,1.0,0.43184773705198926
2,3.0,0.0,9.0,1,0.7579960773853217,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5859986924617738,6.0,1.585998692461774
0,3.0,0.0,10.0,1,0.6687155730691681,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5562385243563893,6.5,1.5562385243563892
0,5.0,0.0,2.0,1,0.7282222094075168,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5760740698025056,3.5,2.2427407364691723
2,4.0,0.0,1.0,1,0.9482437133026532,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6494145711008844,2.5,1.9827479044342178
2,1.0,1.0,5.0,0,0.4246118607867027,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4748706202622342,3.0,0.4748706202622342
1,4.0,0.0,5.0,0,0.3425680246114791,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1141893415371597,4.5,1.447522674870493
1,0.0,0.0,0.0,0,0.6838472081316876,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.22794906937722922,0.0,0.22794906937722922
4,3.0,1.0,6.0,1,0.8075571414777902,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9358523804925968,4.5,1.6025190471592634
4,0.0,0.0,3.0,1,0.1914452917092717,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39714843056975724,1.5,0.39714843056975724
0,0.0,0.0,10.0,1,0.8467996008147614,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6155998669382537,5.0,0.6155998669382537
2,1.0,1.0,2.0,0,0.0578524909990914,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35261749699969713,1.5,0.35261749699969713
4,0.0,1.0,7.0,1,0.0063937520760195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6687979173586731,3.5,0.33546458402533985
2,4.0,1.0,8.0,0,0.9786671869732324,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.6595557289910775,6.0,1.6595557289910774
1,3.0,1.0,7.0,0,0.5235653776177764,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5078551258725922,5.0,1.1745217925392588
0,1.0,1.0,7.0,1,0.0465674115141093,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6821891371713699,4.0,0.6821891371713699
1,3.0,1.0,2.0,0,0.9971756840497128,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.665725228016571,2.5,1.3323918946832376
4,2.0,0.0,3.0,0,0.7449112548270225,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2483037516090075,2.5,0.9149704182756743
4,4.0,0.0,1.0,0,0.8380050759512163,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2793350253170721,2.5,1.6126683586504054
2,2.0,1.0,1.0,1,0.2129405264800834,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7376468421600277,1.5,1.070980175493361
0,2.0,0.0,3.0,0,0.1054494342363576,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.035149811412119196,2.5,0.7018164780787859
1,5.0,1.0,5.0,1,0.5150849427176344,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8383616475725448,5.0,2.1716949809058783
2,1.0,0.0,4.0,1,0.7721756842822425,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5907252280940808,2.5,0.924058561427414
4,0.0,1.0,0.0,0,0.6377806523184976,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5459268841061659,0.0,0.2125935507728325
4,2.0,0.0,9.0,0,0.6310593315181711,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.210353110506057,5.5,0.8770197771727237
0,3.0,1.0,0.0,1,0.7570960836883198,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9190320278961067,1.5,1.5856986945627733
1,0.0,0.0,5.0,0,0.227020825553512,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07567360851783733,2.5,0.07567360851783733
0,3.0,1.0,2.0,1,0.6615192818109894,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8871730939369965,2.5,1.553839760603663
3,3.0,0.0,2.0,0,0.3921106691353573,2.5115834218916047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13070355637845243,2.5,1.1307035563784524
1,0.0,0.0,6.0,1,0.0697534853203392,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35658449510677975,3.0,0.35658449510677975
0,0.0,1.0,0.0,0,0.2021426062433853,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40071420208112846,0.0,0.0673808687477951
2,3.0,0.0,0.0,1,0.7940037392048925,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5980012464016308,1.5,1.5980012464016309
0,1.0,0.0,9.0,1,0.895930698080457,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6319768993601523,5.0,0.9653102326934856
0,4.0,0.0,2.0,0,0.2828218115283769,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09427393717612563,3.0,1.4276072705094591
3,5.0,0.0,7.0,0,0.1903609380056821,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06345364600189403,6.0,1.7301203126685607
3,4.0,0.0,0.0,1,0.0267245042451748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3422415014150582,2.0,1.6755748347483916
0,1.0,1.0,9.0,1,0.947697388586812,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.9825657961956039,5.0,0.9825657961956039
0,5.0,1.0,3.0,1,0.6838549250352078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8946183083450693,4.0,2.2279516416784024
4,0.0,0.0,8.0,0,0.9570301050431604,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3190100350143868,4.0,0.3190100350143868
1,5.0,1.0,3.0,1,0.8638491829705549,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9546163943235183,4.0,2.2879497276568515
0,0.0,0.0,9.0,1,0.3404665926904077,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.4468221975634692,4.5,0.4468221975634692
2,5.0,0.0,6.0,0,0.4990567948601377,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16635226495337924,5.5,1.833018931620046
2,3.0,0.0,2.0,1,0.026813797817671,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3422712659392237,2.5,1.3422712659392237
0,1.0,0.0,6.0,0,0.1499166281434496,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04997220938114987,3.5,0.3833055427144832
1,5.0,0.0,6.0,1,0.2334326290150835,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41114420967169446,5.5,2.077810876338361
1,3.0,1.0,9.0,1,0.6656465961444752,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8885488653814918,6.0,1.5552155320481582
4,1.0,1.0,2.0,0,0.5098774739540961,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.503292491318032,1.5,0.503292491318032
0,0.0,1.0,1.0,1,0.3024195561127978,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7674731853709327,0.5,0.43413985203759925
1,1.0,0.0,8.0,1,0.5647683991913399,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.5215894663971133,4.5,0.8549227997304466
0,1.0,1.0,4.950680272108843,0,0.1252026488883673,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.37506754962945577,2.9753401360544216,0.37506754962945577
4,4.0,1.0,6.0,1,0.7557081268186125,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9185693756062042,5.0,1.9185693756062043
3,0.0,0.0,3.0,0,0.7120351387532843,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23734504625109476,1.5,0.23734504625109476
4,5.0,0.0,1.0,1,0.2165026756805294,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40550089189350985,3.0,2.0721675585601766
2,4.0,0.0,1.0,0,0.6063915557763068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20213051859210227,2.5,1.5354638519254358
0,2.0,1.0,7.0,0,0.5033026042972379,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5011008680990793,4.5,0.8344342014324125
4,1.0,1.0,6.0,0,0.0608163118497997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3536054372832666,3.5,0.3536054372832666
0,2.0,0.0,6.0,0,0.2781539168361344,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09271797227871147,4.0,0.7593846389453781
3,4.0,1.0,4.0,0,0.9994827040238524,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6664942346746175,4.0,1.6664942346746174
4,4.0,0.0,7.0,1,0.5064113070221608,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5021371023407203,5.5,1.8354704356740534
4,3.0,0.0,1.0,1,0.8493337546145772,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6164445848715258,2.0,1.6164445848715256
1,3.0,1.0,1.0,0,0.3006518730051639,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43355062433505465,2.0,1.1002172910017214
0,0.0,1.0,4.0,1,0.2607086389937505,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7535695463312502,2.0,0.42023621299791686
4,1.0,1.0,0.0,0,0.8907930516903237,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6302643505634412,0.5,0.6302643505634412
1,4.0,0.0,5.0,0,0.304829946981573,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.101609982327191,4.5,1.4349433156605242
0,3.0,0.0,3.0,1,0.651493311252792,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5504977704175973,3.0,1.5504977704175973
4,4.0,0.0,5.0,0,0.7403129843309826,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24677099477699418,4.5,1.5801043281103275
1,4.0,1.0,6.0,1,0.788617749307105,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.929539249769035,5.0,1.9295392497690351
1,3.0,0.0,2.0,0,0.9947596373069963,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33158654576899876,2.5,1.3315865457689988
0,5.0,1.0,10.0,0,0.8031920697099003,5.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.6010640232366334,7.5,1.9343973565699668
1,2.0,0.0,7.0,1,0.6570121568875343,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5523373856291781,4.5,1.2190040522958447
0,1.0,0.0,6.0,0,0.8954635577589736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.29848785258632454,3.5,0.6318211859196579
2,0.0,0.0,6.0,1,0.7764652644764861,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5921550881588287,3.0,0.5921550881588287
1,5.0,0.0,10.0,1,0.1949273305981309,5.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.398309110199377,7.5,2.0649757768660435
0,0.0,1.0,3.0,1,0.7098060889039901,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9032686963013301,1.5,0.5699353629679967
4,0.0,1.0,1.0,1,0.0751284416438184,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6917094805479395,0.5,0.35837614721460614
2,5.0,0.0,9.0,1,0.3179629279153935,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4393209759717978,7.0,2.1059876426384645
3,1.0,1.0,4.950680272108843,0,0.1158075103155834,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3719358367718611,2.9753401360544216,0.3719358367718611
1,2.0,0.0,6.0,1,0.94994260688754,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6499808689625133,4.0,1.31664753562918
0,1.0,0.0,0.0,1,0.338754112224362,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.446251370741454,0.5,0.7795847040747873
1,1.0,0.0,7.0,0,0.7132156464432498,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23773854881441658,4.0,0.57107188214775
2,1.0,1.0,2.0,0,0.5713184357861273,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5237728119287092,1.5,0.5237728119287092
0,5.0,0.0,3.0,1,0.1075114130571368,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3691704710190456,4.0,2.035837137685712
4,5.0,0.0,4.0,0,0.5613444478808775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18711481596029247,4.5,1.8537814826269592
0,5.0,1.0,0.0,0,0.6610235434248729,2.5115834218916047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5536745144749576,2.5,1.887007847808291
2,1.0,1.0,4.950680272108843,0,0.8815172573136296,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6271724191045432,2.9753401360544216,0.6271724191045432
4,2.0,1.0,9.0,1,0.0700856424191431,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6900285474730476,5.5,1.0233618808063811
0,0.0,0.0,5.0,0,0.2956339850968406,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09854466169894686,2.5,0.09854466169894686
4,4.0,1.0,1.0,0,0.6923409439126125,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5641136479708708,2.5,1.5641136479708708
4,0.0,1.0,10.0,1,0.0343316358718118,2.5115834218916047,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.678110545290604,5.0,0.34477721195727057
2,0.0,0.0,9.0,0,0.2035534561774709,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06785115205915697,4.5,0.06785115205915697
4,4.0,0.0,5.0,0,0.2186703964046681,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07289013213488936,4.5,1.4062234654682226
1,1.0,0.0,7.0,1,0.6693264127735739,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5564421375911913,4.0,0.8897754709245246
2,2.0,0.0,5.0,1,0.2859606794754474,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.42865355982514913,3.5,1.0953202264918158
1,2.0,1.0,3.0,1,0.5995956622601574,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8665318874200524,2.5,1.1998652207533858
4,0.0,0.0,3.0,0,0.9653484466763071,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32178281555876903,1.5,0.32178281555876903
1,4.0,1.0,8.0,1,0.7932429820012339,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9310809940004113,6.0,1.9310809940004112
0,3.0,0.0,5.0,1,0.332902804644506,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44430093488150196,4.0,1.4443009348815021
4,0.0,0.0,7.0,0,0.4723999688393643,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1574666562797881,3.5,0.1574666562797881
0,0.0,1.0,7.0,0,0.2006739021010029,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40022463403366765,3.5,0.06689130070033429
1,2.0,1.0,6.0,0,0.0157200103034498,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3385733367678166,4.0,0.6719066701011499
0,5.0,1.0,2.0,0,0.2897153981248582,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42990513270828606,3.5,1.7632384660416196
0,4.0,0.0,0.0,1,0.5643671729184754,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5214557243061585,2.0,1.8547890576394916
1,4.0,1.0,4.0,1,0.9440666492637296,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9813555497545766,4.0,1.9813555497545767
1,0.0,1.0,9.0,1,0.9478520730718336,5.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.9826173576906112,4.5,0.6492840243572778
1,3.0,0.0,9.0,0,0.0700982988592887,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.0233660996197629,6.0,1.0233660996197629
4,2.0,1.0,1.0,1,0.6146456795311703,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8715485598437235,1.5,1.2048818931770569
1,0.0,1.0,9.0,0,0.0423526508878561,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34745088362928533,4.5,0.014117550295952033
4,3.0,0.0,1.0,0,0.6480810748157035,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21602702493856785,2.0,1.2160270249385678
0,4.0,1.0,6.0,1,0.1177030622751466,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7059010207583821,5.0,1.7059010207583822
1,5.0,0.0,4.950680272108843,1,0.9464028250221004,5.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.6488009416740335,4.975340136054422,2.3154676083407
2,5.0,0.0,7.0,0,0.0223288305533833,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007442943517794433,6.0,1.674109610184461
0,2.0,1.0,8.0,1,0.7821317244578563,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.927377241485952,5.0,1.2607105748192853
2,2.0,1.0,7.0,1,0.635897117170611,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8786323723902036,4.5,1.211965705723537
0,5.0,1.0,5.0,0,0.4953691906343791,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4984563968781264,5.0,1.8317897302114599
4,5.0,1.0,4.0,0,0.6026344867524884,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5342114955841628,4.5,1.867544828917496
0,3.0,0.0,2.0,0,0.6782500604631375,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2260833534877125,2.5,1.2260833534877125
4,0.0,0.0,2.0,0,0.8844574755605131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29481915852017104,1.0,0.29481915852017104
1,3.0,1.0,4.0,1,0.5753778193299905,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8584592731099968,3.5,1.5251259397766634
4,1.0,1.0,5.0,0,0.8246156607450085,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6082052202483362,3.0,0.6082052202483362
2,5.0,1.0,5.0,0,0.9869229565036002,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6623076521678667,5.0,1.9956409855011998
3,1.0,0.0,8.0,1,0.3001820208932947,5.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.43339400696443153,4.5,0.7667273402977649
1,1.0,1.0,0.0,0,0.1184206940182681,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3728068980060894,0.5,0.3728068980060894
0,3.0,0.0,7.0,0,0.7314482607086997,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2438160869028999,5.0,1.2438160869029
4,4.0,1.0,9.0,0,0.9785963339129832,4.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.6595321113043277,6.5,1.6595321113043278
4,2.0,1.0,4.0,0,0.1167059212024675,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37223530706748914,3.0,0.7055686404008226
2,0.0,1.0,5.0,0,0.4317072580082421,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47723575266941404,2.5,0.1439024193360807
0,2.0,0.0,5.0,0,0.0622676421857222,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.020755880728574067,3.5,0.6874225473952408
0,4.0,1.0,0.0,1,0.7765319427707897,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9255106475902632,2.0,1.9255106475902632
1,2.0,0.0,2.0,0,0.948708715717112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31623623857237065,2.0,0.9829029052390373
1,5.0,0.0,5.0,1,0.4989941544519999,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4996647181506666,5.0,2.166331384817333
1,5.0,1.0,10.0,1,0.4095211472601892,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8031737157533964,7.5,2.1365070490867297
2,3.0,0.0,10.0,1,0.907719023250521,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.635906341083507,6.5,1.6359063410835069
1,4.0,0.0,5.0,0,0.8915843114750255,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29719477049167514,4.5,1.6305281038250083
0,4.0,1.0,5.0,0,0.3921260028013674,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4640420009337891,4.5,1.4640420009337891
2,2.0,0.0,0.0,1,0.5594064123578973,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5198021374526324,1.0,1.186468804119299
0,3.0,0.0,8.0,1,0.528292105128309,5.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.5094307017094364,5.5,1.5094307017094364
0,2.0,1.0,3.0,0,0.615979174410445,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5386597248034817,2.5,0.871993058136815
4,2.0,1.0,1.0,0,0.942123313757504,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.647374437919168,1.5,0.9807077712525013
1,4.0,0.0,0.0,1,0.9511270322673776,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6503756774224593,2.0,1.9837090107557926
4,0.0,0.0,2.0,1,0.8311482671636855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6103827557212286,1.0,0.6103827557212286
1,1.0,0.0,2.0,1,0.1915440770377994,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3971813590125998,1.5,0.7305146923459332
1,2.0,0.0,4.0,0,0.3335163243884593,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11117210812948643,3.0,0.777838774796153
0,1.0,1.0,0.0,1,0.4878248502545447,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8292749500848483,0.5,0.8292749500848483
1,4.0,1.0,6.0,1,0.9054609393685172,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9684869797895058,5.0,1.9684869797895057
0,3.0,0.0,0.0,1,0.5208648238462119,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5069549412820706,1.5,1.5069549412820706
0,5.0,1.0,3.0,0,0.977435664668798,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.659145221556266,4.0,1.9924785548895994
1,1.0,0.0,5.0,0,0.9838411716692158,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32794705722307194,3.0,0.6612803905564052
0,3.0,1.0,0.0,0,0.5985842594629827,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5328614198209942,1.5,1.1995280864876607
3,3.0,1.0,6.0,1,0.8774953395478112,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9591651131826038,4.5,1.6258317798492705
0,1.0,0.0,9.0,1,0.9992227120238988,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666407570674633,5.0,0.9997409040079663
2,4.0,0.0,6.0,1,0.8497165180212197,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6165721726737399,5.0,1.9499055060070731
0,0.0,0.0,2.0,1,0.6569110131862546,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5523036710620849,1.0,0.5523036710620849
2,3.0,0.0,3.0,0,0.8451335255204949,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2817111751734983,3.0,1.2817111751734982
2,3.0,1.0,5.0,1,0.082655061789821,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6942183539299404,4.0,1.360885020596607
