Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.25,0.6000000000000001,1.0,0.2,0.0,0.9974792440921306,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6660842401500935,0.3333333333333333,0.5710619160541789
0.0,0.4,1.0,0.6000000000000001,0.0,0.6658974260377403,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555109439868484,0.5333333333333333,0.3806271747286124
0.25,0.8,0.0,0.4,0.0,0.3166742466803723,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1053696757135942,0.5333333333333333,0.616780642809496
0.25,0.0,1.0,0.1,0.0,0.1245890367372618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749996807427555,0.0666666666666666,0.0171763362193948
1.0,0.4,0.0,0.0,1.0,0.9034540654331562,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6347294632577266,0.1333333333333333,0.5576214514838089
1.0,0.8,1.0,0.0,1.0,0.2497675024967835,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7504282804631146,0.2666666666666666,0.7502532865475348
1.0,0.0,0.0,0.3,0.0,0.9656316836275136,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3217788965024316,0.2,0.1373994940896687
0.0,1.0,0.0,0.7000000000000001,0.0,0.513572163392345,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.171029644002168,0.8,0.787962943139895
0.25,0.6000000000000001,0.0,0.4,0.0,0.547199302037851,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1822433576562807,0.4666666666666667,0.5066964801757846
0.5,0.0,0.0,0.1,0.0,0.7058602134883415,0.6000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2351523502370131,0.0666666666666666,0.1002663634687549
0.0,0.8,0.0,0.1,0.0,0.3682602797279224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1225721801920455,0.3333333333333333,0.6241546277291764
0.25,0.0,0.0,0.8,1.0,0.5662792634619861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5222910628173678,0.5333333333333333,0.22335056548575
0.5,0.0,0.0,0.0,0.0,0.0919844054468745,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0304418750719175,0.0,0.0125156549216986
1.0,0.4,0.0,0.9,0.0,0.6311291101632519,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2102316098023981,0.7333333333333333,0.3756572047232655
1.0,0.6000000000000001,1.0,1.0,1.0,0.1373702741508343,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7129469369722421,0.8666666666666667,0.5911499689359524
0.25,0.6000000000000001,1.0,0.2,0.0,0.5378419598806206,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512808014532523,0.3333333333333333,0.5053588913774347
0.25,0.2,0.0,0.9,0.0,0.6594020149968224,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2196598356861371,0.6666666666666666,0.2366620322710339
0.25,0.2,0.0,0.7000000000000001,1.0,0.3093734133486154,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4366201209746028,0.5333333333333333,0.3296637154788922
0.25,0.6000000000000001,0.0,0.4,0.0,0.4948684668580135,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1647924824220392,0.4666666666666667,0.4992160292348351
0.25,0.2,0.0,0.4,0.0,0.8192218283129062,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2729552897440406,0.3333333333333333,0.259507535668681
0.0,1.0,0.0,1.0,0.0,0.2279002319216532,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0757660156482947,1.0,0.7471274613206376
0.25,1.0,0.0,0.2,0.0,0.6578107105096443,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2191291799843887,0.4666666666666667,0.8085811765733357
0.25,0.2,0.0,0.4,0.0,0.8688768806277376,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2895138659585803,0.3333333333333333,0.2666054958203755
1.0,1.0,0.0,0.1,1.0,0.7361116428373311,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789254286368419,0.4,0.9628105863109812
0.25,0.4,0.0,0.5,1.0,0.1359770782195241,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3787972752276586,0.4666666666666667,0.4479141645385526
0.0,0.0,0.0,1.0,1.0,0.8470071391126665,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159059863307843,0.6666666666666666,0.263479317384038
1.0,0.0,0.0,0.2,1.0,0.8120155864069135,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6042372786095714,0.1333333333333333,0.2584774367057819
0.0,0.0,1.0,0.2,0.0,0.8433311662145232,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6146801518072286,0.1333333333333333,0.1199172005734913
1.0,0.4,0.0,0.7000000000000001,1.0,0.4805580114830631,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4937054140680905,0.6,0.4971704158023896
0.25,0.8,0.0,0.0,1.0,0.9514011882198532,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6507184925693377,0.2666666666666666,0.8505485779666797
0.0,0.0,0.0,0.1,1.0,0.9090654027436044,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6366006878801763,0.0666666666666666,0.2723502592479777
0.25,0.0,0.0,1.0,0.0,0.8821896660384293,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2939533089069651,0.6666666666666666,0.1254718434637241
0.25,0.8,0.0,0.9,0.0,0.907058009047151,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3022462082967063,0.8666666666666667,0.701173272041209
0.25,0.2,1.0,0.8,1.0,0.5673387024982985,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8563294259382401,0.6,0.3665386608781119
0.25,0.2,1.0,0.5,0.0,0.7199045563212831,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.573520816925025,0.4,0.2453105908240375
0.25,0.4,0.0,0.0,0.0,0.5110221993484119,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1701793020531133,0.1333333333333333,0.3584884771283048
0.25,0.8,0.0,0.4950680272108843,0.0,0.7124483574674078,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2373493126628717,0.5967120181405896,0.6733547221121904
0.25,0.0,0.0,0.0,1.0,0.0660854567422864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3554903671279378,0.0,0.1518501734267456
0.5,0.6000000000000001,0.0,0.2,1.0,0.2273741581874175,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4092756544435177,0.3333333333333333,0.6040156080322299
0.25,0.8,1.0,0.1,0.0,0.2660646847152387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4221778668554506,0.3333333333333333,0.6095462399164002
0.25,0.8,0.0,0.0,1.0,0.328782494931586,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443092508811557,0.2666666666666666,0.7615481143957203
0.0,0.2,0.0,0.2,1.0,0.7308107591745184,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5771577316544972,0.2,0.389906235578195
1.0,0.4,1.0,1.0,1.0,0.8892073520747856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636636510900146,0.8,0.5555849496779267
0.25,0.0,1.0,0.8,1.0,0.0064911193377103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6693023860385933,0.5333333333333333,0.1433314384250714
0.25,0.4,0.0,0.5,1.0,0.8823230534213417,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6276828596076187,0.4666666666666667,0.5546008710144971
1.0,0.8,1.0,0.2,0.0,0.7503778743600508,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583682819293999,0.4,0.6787765711874876
0.5,0.4,0.0,0.5,1.0,0.3506633878278871,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4503891768397842,0.4666666666666667,0.4786025799097184
0.25,0.2,0.0,0.4,0.0,0.4386558559261261,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.146047143147552,0.3333333333333333,0.2051073894365238
0.25,0.0,1.0,0.4950680272108843,1.0,0.7121060989976588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9046053184519846,0.3300453514739229,0.2441958374052552
0.25,0.6000000000000001,0.0,0.2,1.0,0.437174640877343,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4792382689312023,0.3333333333333333,0.6340056170346889
0.25,0.6000000000000001,0.0,1.0,0.0,0.0421246506412466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0138150362811212,0.8666666666666667,0.4344983939364655
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.950524790224472,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167411685348291,0.6,0.5643499939644769
0.25,0.6000000000000001,0.0,0.0,1.0,0.8394388568143853,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6133821750888856,0.2,0.6915074268620232
1.0,1.0,0.0,0.1,1.0,0.2163077416636191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4055853129195712,0.4,0.8885070219156955
0.25,0.0,1.0,0.2,0.0,0.3492746086658915,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449926057690231,0.1333333333333333,0.0492940999083428
0.5,0.2,1.0,0.1,1.0,0.4060959427213293,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8025594588887405,0.1333333333333333,0.3434897538627762
0.25,0.8,1.0,0.6000000000000001,1.0,0.903041815003782,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968277058953218,0.6666666666666666,0.84363582915167
0.75,0.2,1.0,1.0,0.0,0.2899495062434902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4301427892391514,0.7333333333333333,0.1838505042829454
0.5,0.6000000000000001,0.0,0.3,0.0,0.9131235725847368,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.304268904708029,0.4,0.5590036628248277
0.5,0.8,0.0,0.3,1.0,0.210568336100676,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4036713811037797,0.4666666666666667,0.7446499469458542
0.25,0.8,0.0,0.3,1.0,0.7358534541778299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5788393299138163,0.4666666666666667,0.8197370259554586
0.0,0.6000000000000001,0.0,0.2,1.0,0.0645180290789155,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3549676736815561,0.3333333333333333,0.5807360773302535
0.0,0.0,0.0,1.0,1.0,0.0111951881993055,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3371859921905657,0.6666666666666666,0.1440038633198984
0.25,0.8,0.0,0.3,1.0,0.1608158334518226,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870803079184824,0.4666666666666667,0.7375380567194662
1.0,0.4,0.0,0.4,0.0,0.8698952763565232,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898534725545967,0.4,0.4097877242616873
0.25,0.6000000000000001,0.0,0.4,0.0,0.776440261955916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258688829553684,0.4666666666666667,0.5394654155163
0.5,0.8,0.0,1.0,1.0,0.9713527198606224,0.8,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6573717723841653,0.9333333333333332,0.8534005571701967
0.25,0.0,0.0,0.2,0.0,0.4333517870854412,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1442783839971479,0.1333333333333333,0.0613125438383801
0.5,0.0,1.0,0.1,1.0,0.8503601757036268,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9507092003206744,0.0666666666666666,0.2639586184621823
0.5,0.2,1.0,0.9,1.0,0.0118125669619523,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6710769405290207,0.6666666666666666,0.287128768239975
0.25,0.0,0.0,0.7000000000000001,1.0,0.4369424367764273,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4791608353343558,0.4666666666666667,0.2048624640909497
0.25,0.2,0.0,0.4950680272108843,1.0,0.8047138442465949,0.502316684378321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6018023510760355,0.3967120181405895,0.4004703399034301
0.25,0.8,0.0,0.1,0.0,0.2639025736569232,0.6000000000000001,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.087771793343293,0.3333333333333333,0.6092371761369855
0.25,0.6000000000000001,0.0,0.4950680272108843,0.0,0.7578146993303753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2524777234547871,0.5300453514739228,0.5368029774529837
0.0,0.0,0.0,0.1,1.0,0.4255920657676954,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4753758029026155,0.0666666666666666,0.2032399810329092
0.5,0.2,1.0,0.6000000000000001,1.0,0.1128361650881826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7047654952894509,0.4666666666666667,0.3015696245164793
0.25,0.2,0.0,0.5,0.0,0.8781510245817354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2926065345255816,0.4,0.2679311918202343
0.5,0.4,0.0,0.6000000000000001,0.0,0.3332113995911091,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1108843553701121,0.5333333333333333,0.3330712453989709
0.25,1.0,0.0,0.7000000000000001,0.0,0.1532618359142835,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0508761905206736,0.8,0.7364582476968616
0.25,0.2,0.0,0.2,0.0,0.9863683401077372,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3286939935722207,0.2,0.2834003567393796
0.0,0.6000000000000001,0.0,0.4,0.0,0.5840827088462425,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1945429460006113,0.4666666666666667,0.5119687926511559
0.25,0.8,0.0,0.4950680272108843,1.0,0.0448539954426752,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484102664395602,0.5967120181405896,0.720961848117621
1.0,0.4,1.0,0.2,0.0,0.4902750880345903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4969457883132087,0.2666666666666666,0.3555227734888326
0.0,0.0,0.0,0.3,1.0,0.2347450948221116,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4117336564060223,0.2,0.1759592889040492
0.5,0.8,0.0,1.0,0.0,0.734756767548266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447885457585695,0.9333333333333332,0.676543606191853
1.0,0.0,1.0,1.0,0.0,0.3404349875501528,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4469782903809839,0.6666666666666666,0.0480305169392266
0.5,0.0,0.0,0.6000000000000001,1.0,0.7773066283795137,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5926628083385516,0.4,0.2535159516302394
0.25,1.0,0.0,0.7000000000000001,1.0,0.3914158074473031,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4639789731391923,0.8,0.9135379103194048
0.25,0.0,0.0,0.7000000000000001,1.0,0.2607257159118676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4203974695400446,0.4666666666666667,0.1796730985692195
0.75,1.0,0.0,0.7000000000000001,0.0,0.1901493113392352,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0631771356352473,0.8,0.7417311417621594
0.25,1.0,0.0,0.4,1.0,0.1570306863770114,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858180668493539,0.6,0.8800336409258528
0.25,0.4,0.0,0.4,0.0,0.5822017524099393,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1939156994455321,0.4,0.3686632651446945
0.0,0.6000000000000001,0.0,0.0,1.0,0.5208642384504508,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071464175520538,0.2,0.6459686580746807
0.5,0.4,0.0,0.8,1.0,0.1187184501255109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730420037027959,0.6666666666666666,0.4454471234465904
0.25,0.4,1.0,0.8,0.0,0.7258613200903502,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755072316454591,0.6666666666666666,0.3891987361445034
0.0,0.0,0.0,0.7000000000000001,1.0,0.078572734623823,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3596545263196864,0.4666666666666667,0.153635172065843
0.0,0.6000000000000001,0.0,0.1,0.0,0.3015436518041023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003240439651566,0.2666666666666666,0.4715811407468311
0.25,0.8,1.0,0.0,1.0,0.5318144111479381,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8444830647248264,0.2666666666666666,0.7905705881147824
0.5,0.0,0.0,0.3,0.0,0.0353124320212585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115433512067811,0.2,0.0044146583394683
0.0,0.2,0.0,0.6000000000000001,0.0,0.9310688349884484,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3102531496408053,0.4666666666666667,0.2754955481560263
1.0,0.8,0.0,0.8,0.0,0.4470206017111333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1488365527673042,0.8,0.6354130516137583
1.0,1.0,0.0,0.4,1.0,0.9662606398628012,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6556737056053841,0.6,0.9957093213577534
0.5,0.8,0.0,0.0,0.0,0.4645380378391923,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1546781295593431,0.2666666666666666,0.6379170881176062
0.25,0.0,0.0,0.6000000000000001,0.0,0.3192430787965152,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106226309638936,0.4,0.0450012315622231
0.5,0.2,0.0,0.0,1.0,0.2659328259709405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4221338956387218,0.0666666666666666,0.323454084357814
1.0,1.0,1.0,0.2,0.0,0.9627469298409074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.654501981229294,0.4666666666666667,0.8521703992751553
0.25,0.6000000000000001,0.0,0.0,0.0,0.5721314561380691,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1905575362668186,0.2,0.5102604163323153
0.25,0.2,0.0,0.3,0.0,0.6494986745780705,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163573476318962,0.2666666666666666,0.235246395545585
1.0,0.8,0.0,0.2,0.0,0.8474453553953141,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2823670495237717,0.4,0.6926519188166728
0.25,0.2,0.0,0.1,1.0,0.8592334947526393,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6199831352260659,0.1333333333333333,0.4082636718754243
0.25,0.0,0.0,0.0,1.0,0.5582154850983229,0.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5196020174456043,0.0,0.2221978856509876
0.25,1.0,0.0,0.4,1.0,0.5018409887906691,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5008026939095428,0.6,0.9293226794492268
0.25,0.4,1.0,0.1,1.0,0.1750493397330652,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7255118553451033,0.2,0.4534993636740063
