rito,tempo_serviço,salario,profissao,cargo,quantidade_depoimento,acordo,pericia,recurso_ordinario,recurso_revista,audiencias,tempo_audiencia,objeto_processo_0,objeto_processo_1,objeto_processo_2,objeto_processo_3,objeto_processo_4,objeto_processo_5,objeto_processo_6,objeto_processo_7,objeto_processo_8,objeto_processo_9,objeto_processo_10,objeto_processo_11,objeto_processo_12
1.0,0.7381615598885795,0.2103078523195835,0.5,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,0.6842105263157894,0.6716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1894150417827298,0.4804893114899503,0.5,0.5,0.5555555555555556,1.0,1.0,0.0,0.0,0.1578947368421052,0.332089552238806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6963788300835655,0.3575949400503672,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.4210526315789473,0.5970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.6239554317548747,0.5650079985639542,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.2631578947368421,0.3059701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8857938718662953,0.4141307963190768,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.7894736842105263,0.1977611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2924791086350974,0.6270668236461837,0.0,0.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.3157894736842105,0.4925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1894150417827298,0.9983976474190772,0.0,0.0,0.7777777777777777,1.0,1.0,0.0,1.0,0.9473684210526316,0.5447761194029851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5877437325905293,0.6115453859109123,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0820895522388059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2423398328690807,0.1274078845250225,0.0,0.0,0.7777777777777777,0.0,0.0,0.0,1.0,0.0526315789473684,0.4067164179104477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7409470752089137,0.5239223056982508,0.5,0.5,0.4444444444444445,1.0,1.0,0.0,1.0,0.2631578947368421,0.0223880597014925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7186629526462396,0.8496217180809782,1.0,1.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.7894736842105263,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5376044568245126,0.6349761626955425,1.0,1.0,0.6666666666666665,1.0,1.0,0.0,0.0,1.0,0.3544776119402985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0668523676880222,0.0516691392700452,0.5,0.5,0.5555555555555556,1.0,1.0,1.0,1.0,0.3157894736842105,0.5261194029850746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0278551532033426,0.3344212788199082,0.0,0.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.4210526315789473,0.8022388059701493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8997214484679666,0.7653474755687428,0.5,0.5,0.6666666666666665,1.0,0.0,0.0,1.0,0.2631578947368421,0.3843283582089552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2813370473537604,0.1249143388117777,0.0,0.0,0.6666666666666665,1.0,0.0,0.0,1.0,0.7894736842105263,0.1156716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8022284122562675,0.970586402969236,0.5,0.5,0.7777777777777777,1.0,1.0,1.0,0.0,0.4736842105263157,0.2835820895522388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1197771587743732,0.1380641891356799,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.9473684210526316,0.7835820895522388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5403899721448469,0.2210602452892946,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.894736842105263,0.332089552238806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1253481894150417,0.7952415143947753,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,1.0,0.4736842105263157,0.0783582089552238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2701949860724233,0.0411231778848946,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6842105263157894,0.3097014925373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1838440111420612,0.0425771742631025,0.5,0.5,0.2222222222222222,0.0,0.0,1.0,1.0,0.894736842105263,0.5671641791044776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1476323119777158,0.141210290957663,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.736842105263158,0.7052238805970149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.701949860724234,0.3129328595790063,0.5,0.5,0.2222222222222222,0.0,0.0,0.0,1.0,0.3684210526315789,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7242339832869081,0.1492679862097366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3684210526315789,0.7126865671641791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3064066852367688,0.2307757287140527,1.0,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.1052631578947368,0.0559701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.403899721448468,0.481205222560702,0.0,0.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.631578947368421,0.1119402985074626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6211699164345404,0.6151983274290028,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.631578947368421,0.167910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8133704735376045,0.5635571699338469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8246268656716418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0529247910863509,0.7514326140785285,0.5,0.5,0.4444444444444445,1.0,1.0,1.0,0.0,0.8421052631578947,0.085820895522388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7075208913649026,0.6206906746775497,1.0,1.0,0.2222222222222222,0.0,1.0,1.0,0.0,0.631578947368421,0.9962686567164178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0473537604456824,0.2660264295783199,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.6842105263157894,0.0783582089552238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5793871866295265,0.0687380219524943,0.5,0.5,0.5555555555555556,0.0,0.0,1.0,1.0,0.631578947368421,0.1567164179104477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.5181058495821728,0.6712901710056016,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,1.0,0.631578947368421,0.0671641791044776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6963788300835655,0.93545185286866,0.5,0.5,0.1111111111111111,1.0,0.0,1.0,1.0,0.2105263157894736,0.4067164179104477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8523676880222841,0.7553484786889746,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.5263157894736843,0.4067164179104477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8690807799442898,0.8758728465912392,0.0,0.0,0.2222222222222222,0.0,0.0,1.0,1.0,0.1578947368421052,0.4104477611940298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.9498607242339834,0.878649905759494,0.0,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.5263157894736843,0.0522388059701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2061281337047353,0.8268978770808145,0.5,0.5,0.1111111111111111,1.0,0.0,1.0,1.0,0.6842105263157894,0.7425373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8746518105849582,0.5447386343837938,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3157894736842105,0.1380597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.9052924791086352,0.1141234049068418,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.6842105263157894,0.5186567164179104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5487465181058496,0.9008753543918188,1.0,1.0,0.8888888888888888,1.0,0.0,1.0,0.0,0.631578947368421,0.2686567164179104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3259052924791086,0.9391818762572,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.3684210526315789,0.1044776119402984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.626740947075209,0.442259343537002,0.5,0.5,0.3333333333333333,0.0,1.0,0.0,1.0,0.6842105263157894,0.4552238805970149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3676880222841225,0.4857208474782085,0.5,0.5,0.8888888888888888,0.0,0.0,0.0,1.0,0.631578947368421,0.3955223880597015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.309192200557103,0.3469069579587032,0.5,0.5,0.7777777777777777,1.0,1.0,0.0,1.0,0.3157894736842105,0.1604477611940298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.9164345403899722,0.1787401865803631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4736842105263157,0.0111940298507462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.713091922005571,0.3472131736084346,0.0,0.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.894736842105263,0.3992537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1699164345403899,0.1452285794233642,1.0,1.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.8843283582089552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1559888579387186,0.0289732800447708,0.5,0.5,0.6666666666666665,1.0,0.0,0.0,0.0,0.894736842105263,0.0597014925373134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9665738161559888,0.6823910162663865,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.1052631578947368,0.5261194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0974930362116991,0.3494723059622299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526315789473684,0.8694029850746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.7910863509749304,0.8275863343346938,1.0,1.0,0.8888888888888888,0.0,0.0,1.0,1.0,0.1052631578947368,0.3544776119402985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3119777158774373,0.4366751315935357,0.5,0.5,0.7777777777777777,0.0,0.0,1.0,1.0,0.0,0.2425373134328358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1615598885793871,0.1833973042463663,0.0,0.0,0.7777777777777777,0.0,1.0,0.0,1.0,0.1578947368421052,0.4141791044776119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7994428969359332,0.2440485932558642,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.5263157894736843,0.5223880597014925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5988857938718664,0.5115121245558553,0.5,0.5,0.2222222222222222,0.0,0.0,1.0,1.0,0.2105263157894736,0.6380597014925373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7242339832869081,0.0935103400577586,0.5,0.5,0.8888888888888888,0.0,0.0,0.0,1.0,0.7894736842105263,0.1007462686567164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0445682451253481,0.0016968570659261,1.0,1.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.3157894736842105,0.1119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0250696378830083,0.1090692628122211,0.5,0.5,0.2222222222222222,0.0,1.0,1.0,1.0,0.8421052631578947,0.992537313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0584958217270195,0.5448067409679582,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.5263157894736843,0.1455223880597015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.403899721448468,0.4434900136741126,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6842105263157894,0.5522388059701493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7688022284122563,0.9661636986626824,0.0,0.0,0.6666666666666665,1.0,0.0,1.0,1.0,0.0,0.3470149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0306406685236768,0.6078913884767884,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0526315789473684,0.5522388059701493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2618384401114206,0.6820652661700342,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.631578947368421,0.6119402985074627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4707520891364902,0.708032881225285,1.0,1.0,0.6666666666666665,1.0,1.0,0.0,1.0,0.2631578947368421,0.0298507462686567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2311977715877437,0.7490172061517668,0.0,0.0,0.5555555555555556,1.0,1.0,0.0,0.0,0.1052631578947368,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5236768802228413,0.8539161285894546,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.917910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4846796657381615,0.619791034216959,1.0,1.0,0.2222222222222222,0.0,1.0,0.0,1.0,0.2105263157894736,0.4328358208955224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0389972144846796,0.5349877777719115,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9473684210526316,0.4626865671641791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.022284122562674,0.0826866727557824,0.5,0.5,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.5597014925373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2479108635097492,0.2771151318047189,1.0,1.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.631578947368421,0.2947761194029851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.2869080779944289,0.4761790622409706,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5789473684210527,0.167910447761194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1504178272980501,0.5761912052753565,1.0,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.5789473684210527,0.5335820895522388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8356545961002786,0.3600826782254275,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.2105263157894736,0.0597014925373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.2144846796657381,0.8862778431859099,1.0,1.0,0.8888888888888888,0.0,0.0,1.0,0.0,0.3684210526315789,0.4738805970149253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6183844011142061,0.8461810156856326,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,1.0,0.894736842105263,0.0671641791044776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5292479108635098,0.210218627414748,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.3157894736842105,0.4029850746268657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0167130919220055,0.4506470125495621,0.5,0.5,0.6666666666666665,1.0,1.0,1.0,1.0,0.631578947368421,0.2985074626865672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0919220055710306,0.110964632092456,0.5,0.5,0.8888888888888888,0.0,0.0,0.0,1.0,0.3684210526315789,0.0223880597014925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1699164345403899,0.9809243488957758,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.1052631578947368,0.4365671641791044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4986072423398328,0.4001018958972383,0.0,0.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.0526315789473684,0.4962686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0278551532033426,0.8919771499770338,1.0,1.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.894736842105263,0.9850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6963788300835655,0.0498086152189177,0.0,0.0,0.2222222222222222,1.0,1.0,1.0,0.0,0.894736842105263,0.7873134328358209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1030640668523676,0.6367522134639854,0.0,0.0,0.6666666666666665,1.0,0.0,0.0,1.0,0.1052631578947368,0.2425373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7353760445682451,0.0713139291163566,1.0,1.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.6842105263157894,0.1529850746268656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.479108635097493,0.5919164348051044,0.5,0.5,0.4444444444444445,0.0,1.0,1.0,1.0,0.7894736842105263,0.4104477611940298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7994428969359332,0.3617093168751221,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0485074626865671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.9442896935933148,0.3721760845577559,0.5,0.5,0.8888888888888888,1.0,1.0,1.0,1.0,0.7894736842105263,0.3432835820895522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4094707520891364,0.7220654773532409,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.894736842105263,0.4477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9860724233983288,0.1055071300730166,0.5,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.1578947368421052,0.4029850746268657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2479108635097492,0.0145235970835599,0.5,0.5,0.8888888888888888,1.0,1.0,1.0,0.0,0.736842105263158,0.0895522388059701,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5571030640668524,0.6898415597991647,0.0,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,1.0,0.1828358208955224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.309192200557103,0.9814955994699304,0.0,0.0,0.7777777777777777,0.0,1.0,1.0,0.0,0.6842105263157894,0.3992537313432835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.128133704735376,0.2363388223368478,0.5,0.5,0.6666666666666665,1.0,0.0,1.0,0.0,0.2631578947368421,0.2985074626865672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.883008356545961,0.4033937141318522,0.5,0.5,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.6977611940298507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0334261838440111,0.2252131630492743,1.0,1.0,0.2222222222222222,0.0,1.0,1.0,0.0,0.631578947368421,0.7276119402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3649025069637883,0.8504727864040251,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3358208955223881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6462395543175488,0.6836074315370442,0.0,0.0,0.8888888888888888,0.0,1.0,1.0,1.0,0.5263157894736843,0.4664179104477611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3119777158774373,0.3432629917268979,0.0,0.0,0.8888888888888888,1.0,1.0,0.0,1.0,1.0,0.1044776119402984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2841225626740947,0.3587289938704074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.894736842105263,0.3656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4011142061281337,0.5599659995037195,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.8421052631578947,0.6268656716417911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9108635097493036,0.0941407219297921,0.5,0.5,0.5555555555555556,1.0,0.0,0.0,0.0,0.1052631578947368,0.3656716417910448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1142061281337047,0.0024032648923757,0.5,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,0.3582089552238806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6155988857938719,0.0182361978575463,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.5789473684210527,0.417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6350974930362118,0.1234181057922274,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.5263157894736843,0.6305970149253731,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8857938718662953,0.7899819966316278,0.5,0.5,0.1111111111111111,1.0,0.0,0.0,0.0,0.2631578947368421,0.5895522388059702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3426183844011142,0.1960308116298592,0.5,0.5,0.5555555555555556,0.0,1.0,1.0,0.0,1.0,0.4664179104477611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1058495821727019,0.1532720198089848,1.0,1.0,0.4444444444444445,0.0,1.0,1.0,0.0,0.736842105263158,0.1044776119402984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.426183844011142,0.676218659092229,1.0,1.0,0.1111111111111111,1.0,1.0,0.0,1.0,0.631578947368421,0.7164179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1142061281337047,0.1788135727446953,1.0,1.0,0.6666666666666665,0.0,0.0,1.0,0.0,0.3684210526315789,0.4813432835820895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3565459610027855,0.5256054358557408,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.458955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
